-152;-314;7465
-464;578;7577
-865;319;8897
-777;663;8332
-1194;218;9661
-680;717;7890
5775;2673;-3638
184;986;9453
924;-283;8623
239;371;8173
14;240;7288
-192;-794;8539
-294;469;8536
-315;-149;8141
18;151;9617
420;-145;7865
-771;440;8395
460;1431;7888
306;1291;7695
-54;374;8812
312;-216;8881
173;645;8238
625;846;7743
-447;330;9287
-1084;-289;9685
-573;7;9122
127;521;8374
-560;597;8586
3135;-315;10025
954;1169;8830
865;-905;8915
391;113;8058
-98;1248;8122
-526;904;8775
-527;-297;9116
335;-466;8640
-388;1424;8116
-98;1109;7897
889;-1288;5254
516;518;8773
153;-540;9180
260;570;8391
599;659;7368
-327;237;8726
-206;-215;8928
303;347;8360
553;559;7649
-324;580;7474
-3685;-628;2062
76;-179;8852
808;-486;8275
244;-244;8297
0;1051;8126
88;878;7851
-126;-433;8207
629;-489;7345
-196;1166;7871
329;1501;7763
-151;-315;8228
-195;505;7155
819;22;9528
576;1011;7960
745;1189;7538
-480;-157;9129
-591;-68;9794
-354;614;9367
202;592;7650
-280;521;8512
397;163;8392
975;557;8601
660;-98;7879
703;98;8004
315;914;8373
249;1392;7621
-312;-140;7915
-590;-418;9377
379;838;7597
0;914;8699
-203;-654;9248
2374;1363;8627
138;489;9767
736;-140;8338
727;-245;6977
-137;248;8488
-112;417;8717
-607;-527;9563
-548;-198;8214
-804;380;8874
-403;4850;4645
143;1850;8769
637;803;7952
760;500;7858
-516;-200;8235
107;649;6925
51;-255;8543
84;-275;8384
-354;691;8663
-722;790;8276
-375;-566;8314
-134;-1202;8222
878;745;7903
187;84;8177
222;-478;7631
156;300;8628
652;263;8243
-378;185;8213
-404;444;8113
-82;-366;8313
-396;281;7825
2498;-168;7934
325;89;9872
900;-315;7953
108;451;8042
675;883;7599
-275;-485;8607
-509;-174;8844
-131;196;8504
-140;164;8369
-325;67;7920
424;1782;4131
1082;101;8619
13;-934;8380
-116;258;7538
40;-237;7406
-495;-371;8464
-921;315;9561
-173;383;8769
-1029;-146;8281
32293;6062;765
166;711;9154
686;-210;7512
-179;539;8500
-290;1040;8267
96;939;7807
-811;-425;9394
-422;-334;9062
262;505;7687
296;-198;7770
-1824;-1929;7255
1145;1264;8884
71;619;7326
168;450;7898
-369;-262;7767
-793;-242;8870
-224;31;7927
-336;163;8250
21;-242;7859
349;918;7944
-330;1077;8077
206;694;8266
626;631;8645
25;462;7411
-720;221;9414
-397;-469;8596
-752;-385;9581
311;348;7867
137;2;7693
1766;-306;6791
987;967;8682
1304;-79;7095
32;787;8231
192;887;8522
-459;-204;8096
-790;208;9235
12;-280;8151
-216;-139;8194
469;558;8346
126;1609;8696
1423;296;8385
-293;1039;8319
395;761;8121
145;709;8984
-313;518;7777
-1150;325;9512
351;-359;8101
-459;-578;8178
1831;493;9098
1020;863;8839
807;375;7890
1016;684;7153
-492;716;8591
277;842;8263
54;54;8659
-688;-49;9540
-216;923;7948
-40;-121;7735
-1599;-2192;8946
1514;355;8130
-134;202;8230
403;23;7935
923;-641;6864
241;667;8465
-142;185;9070
142;-161;9079
225;731;8366
-97;414;8099
612;75;7634
1156;764;7595
60;560;7985
161;891;8851
37;433;7514
-590;491;9273
-31;-470;8553
-288;339;7450
-218;46;8500
1442;-2346;5668
1074;967;8068
879;-308;7416
348;-96;7967
687;32;8025
-401;-10;8995
580;-267;8291
431;-523;8117
235;299;8425
963;239;7519
-2108;217;7943
1565;389;8453
466;1462;7203
747;195;8757
751;-261;8335
243;946;8018
968;276;7922
-336;887;8464
-142;853;8350
-27;-462;8746
-236;1345;10972
527;442;8753
958;1142;7914
-655;170;9336
173;903;7636
160;-179;8547
0;697;8267
823;1241;7698
-1238;804;8260
14048;-3214;7253
623;354;7982
767;739;7277
-167;590;7870
